text,popularity,meaning1,meaning2
on me,5685742,"in operation or operational; ""left the oven on""; ""the switch is in the on position""",a state in New England
once more,5683049,"on one occasion; ""once I ran into her""","English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state"
to fight,5682929,,"the act of fighting; any contest or struggle; ""a fight broke out at the hockey game""; ""there was fighting in the streets""; ""the unhappy couple got into a terrible scrap"""
on and,5681553,"in operation or operational; ""left the oven on""; ""the switch is in the on position""",
the walls,5680967,,
thought to,5680744,"the process of using your mind to consider something carefully; ""thinking always made him frown""; ""she paused for thought""",
the evidence,5680284,,"your basis for belief or disbelief; knowledge on which to base belief; ""the evidence that smoking causes lung cancer is very compelling"""
can help,5675300,the quantity contained in a can,"the activity of contributing to the fulfillment of a need or furtherance of an effort or purpose; ""he gave me an assist with the housework""; ""could not walk without assistance""; ""rescue party went to their aid""; ""offered his help in unloading"""
principle of,5672689,"(law) an explanation of the fundamental reasons (especially an explanation of the working of some device in terms of laws of nature); ""the rationale for capital punishment""; ""the principles of internal-combustion engines""",
until he,5663653,,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)
education and,5656559,"the result of good upbringing (especially knowledge of correct social behavior); ""a woman of breeding and refinement""",
about their,5654531,"in rotation or succession; ""turn about is fair play""",
the true,5651103,,"in tune; accurate in pitch; ""a true note"""
set the,5649865,converted to solid form (as concrete),
there would,5649204,"a location other than here; that place; ""you can take it from there""",
a positive,5647059,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","formally laid down or imposed; ""positive laws"""
you feel,5645955,,"the general atmosphere of a place or situation and the effect that it has on people; ""the feel of the city excited him""; ""a clergyman improved the tone of the meeting""; ""it had the smell of treason"""
to break,5645093,,"a pause from doing something (as work); ""we took a 10-minute break""; ""he took time out to recuperate"""
court of,5634931,Australian woman tennis player who won many major championships (born in 1947),
a function,5633508,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","a relation such that one thing is dependent on another; ""height is a function of age""; ""price is a function of supply and demand"""
came out,5630385,,"outer or outlying; ""the out islands"""
home and,5627737,"relating to or being where one lives or where one's roots are; ""my home town""",
is shown,5626036,,
me as,5625355,a state in New England,a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar
can make,5625090,the quantity contained in a can,the act of mixing cards haphazardly
of data,5624368,,"a collection of facts from which conclusions may be drawn; ""statistical data"""
next day,5623645,"immediately following in time or order; ""the following day""; ""next in line""; ""the next president""; ""the next item on the list""",United States writer best known for his autobiographical works (1874-1935)
three years,5623048,being one more than two,"the time during which someone's life continues; ""the monarch's last days""; ""in his final years"""
someone who,5622581,"a human being; ""there was too much for one person to do""",a United Nations agency to coordinate international health activities and to help governments improve health services
the pain,5619228,,"a bothersome annoying person; ""that kid is a terrible pain"""
before they,5616750,"earlier in time; previously; ""I had known her before""; ""as I said before""; ""he called me the day before but your call had come even earlier""; ""her parents had died four years earlier""; ""I mentioned that problem earlier""",
someone else,5615846,"a human being; ""there was too much for one person to do""",
a change,5611737,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","the result of alteration or modification; ""there were marked changes in the lining of the lungs""; ""there had been no change in the mountains"""
as their,5608838,a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar,
but only,5605796,"and nothing more; ""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment""","exclusive of anyone or anything else; ""she alone believed him""; ""cannot live by bread alone""; ""I'll have this car and this car only"""
