text,popularity,meaning1,meaning2
resultados de,383544,,letter: d
compañía de,383454,"company, enterprise, business, firm",letter: d
me dio,383435,"initialism of ""muerte encefálica"" (“brain death”)",
la conducta,383369,feminine singular definite article; the,"behaviour, conduct"
últimos años,383193,,
ante los,383111,"in front of, before","masculine plural of ""el"" (the)"
los autores,383036,"masculine plural of ""el"" (the)",
no a,382994,"abbreviation of ""noroeste""; northwest",letter
estaba tan,382791,,"so, as"
puesto de,382645,"position, employment, job",letter: d
una imagen,382586,"acronym of ""Universidad Nacional de Agricultura""",image
social de,382577,social,letter: d
programas de,382435,,letter: d
mesa de,382207,table,letter: d
es mejor,381968,,better
un amigo,381902,an; a,surname
con mis,381829,with,
ha llegado,381618,"initialism of ""ácido hialurónico""","arrived, received, delivered"
de entre,381515,letter: d,between
el jefe,381270,masculine singular definite article; the,"chief; president; head; leader of a business, political party, or other organization"
de muchos,381268,letter: d,
cuanto más,381141,"whatever quantity, as much, however much",more; -er (used to make comparisons)
la pantalla,381008,feminine singular definite article; the,screen
la elección,381006,feminine singular definite article; the,election
después se,380795,"later, afterwards, afterward, post","abbreviation of ""sudeste""; southeast"
pero ella,380693,but,"she, her (used subjectively and after prepositions)"
vida que,380692,life,that
es todo,380596,,all; every
que eres,380517,that,"smart inflection of ""ser""; you are"
pueblo de,380239,"town, village",letter: d
efecto de,380092,effect,letter: d
donde los,380087,"where, in what place","masculine plural of ""el"" (the)"
el apoyo,380033,masculine singular definite article; the,support
en cuestión,379921,"in, at, on","matter, question, issue"
tu madre,379572,"initialism of ""Tren Urbano"", the metro system used in San Juan, Puerto Rico",mother
eso me,379556,"acronym of ""Educación Secundaria Obligatoria"" (“the Spanish secondary education system that aims to prepare students between the ages of 11 and 16 for their next studies or the world of work.”)","initialism of ""muerte encefálica"" (“brain death”)"
varias veces,379402,,"by, times (multiplication)"
del cielo,379310,"of the, from the (+ a masculine noun in singular)",sky
suerte de,379073,"luck, fortune",letter: d
tratado de,378813,treaty,letter: d
yo te,378619,first-person singular pronoun in the nominative case; I,letter: t
ese mismo,378613,letter: s,same; identical; one and the same; indicates that the two compared noun clauses both represent the one thing
soy un,378453,,an; a
más fuerte,378423,more; -er (used to make comparisons),strong
cierto es,378413,true,
motivo de,378283,"reason, ground, motive",letter: d
los españoles,378102,"masculine plural of ""el"" (the)",
se utiliza,378096,"abbreviation of ""sudeste""; southeast",
para obtener,378074,"for, to (expressing a recipient)",to obtain
el tono,377921,masculine singular definite article; the,tone
los clientes,377790,"masculine plural of ""el"" (the)",
defensa de,377458,defense,letter: d
ha estado,376952,"initialism of ""ácido hialurónico""",state (any sovereign polity)
voz baja,376846,voice,"casualty, loss"
ellos se,376637,"plural of ""él"" (“they, them”)","abbreviation of ""sudeste""; southeast"
la influencia,376548,feminine singular definite article; the,"influence, clout"
la ejecución,376510,feminine singular definite article; the,"execution (the act, manner, or style of executing actions)"
en día,376185,"in, at, on",day (any period of 24 hours)
todo aquello,376111,all; every,"neuter singular of ""aquél""; that (over there); it"
se encontraban,375885,"abbreviation of ""sudeste""; southeast",
me voy,375640,"initialism of ""muerte encefálica"" (“brain death”)",
su tiempo,375601,given name,time
acaba de,375596,,letter: d
te preocupes,375530,letter: t,
de decir,375449,letter: d,"to say, to tell, to name, to mention"
los chicos,375446,"masculine plural of ""el"" (the)",
de papel,375248,letter: d,paper
sólo en,375129,"superseded spelling of ""solo""","in, at, on"
la respiración,375096,feminine singular definite article; the,respiration
la televisión,375032,feminine singular definite article; the,"television (an electronic communication medium that allows the transmission of real-time visual images, and often sound)"
que tuvo,374746,that,
del Gobierno,374697,"of the, from the (+ a masculine noun in singular)",government
se encontró,374647,"abbreviation of ""sudeste""; southeast",
de unas,373986,letter: d,
es difícil,373894,,"difficult, hard, tough, challenging, rough, tricky, trying, arduous, testing"
no voy,373635,"abbreviation of ""noroeste""; northwest",
las casas,373617,feminine plural definite article; the,surname
los artículos,373397,"masculine plural of ""el"" (the)",
la doctrina,373379,feminine singular definite article; the,teaching
aparición de,373125,appearance (act of appearing),letter: d
de gestión,373022,letter: d,process
con tanta,372940,with,
hija de,372928,"daughter; female equivalent of ""hijo""",letter: d
de por,372761,letter: d,by
el régimen,372651,masculine singular definite article; the,regime (form of government)
guerra de,372424,surname,letter: d
las familias,372116,feminine plural definite article; the,
a saber,372067,letter,"to know, to understand (a fact)"
día y,371884,day (any period of 24 hours),letter
la fuente,371763,feminine singular definite article; the,surname
sobre él,371647,"over, above, on, upon, atop","he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)"
se llevó,371473,"abbreviation of ""sudeste""; southeast",
las diferentes,371326,feminine plural definite article; the,
el método,371287,masculine singular definite article; the,method
de referencia,371224,letter: d,reference
las respuestas,371051,feminine plural definite article; the,
cientos de,370829,,letter: d
quieres que,370308,,that
porque los,370301,because,"masculine plural of ""el"" (the)"
cualquier otra,370122,"apocopic form of ""cualquiera""; any; whatever; whichever",
paso a,370075,"acronym of ""(elecciones) primarias, abiertas, simultáneas y obligatorias"" (“primary, open, simultaneous, and mandatory (elections)”)",letter
y sólo,369975,letter,"superseded spelling of ""solo"""
lado y,369963,side,letter
en manos,369645,"in, at, on",
cuando en,369435,when,"in, at, on"
decisión de,369413,decision,letter: d
un acto,369398,an; a,act (something done)
información sobre,369319,"information, data","over, above, on, upon, atop"
el lado,369053,masculine singular definite article; the,side
el curso,368897,masculine singular definite article; the,"course, trajectory, route, direction"
por cada,368517,by,each; every
eso lo,368264,"acronym of ""Educación Secundaria Obligatoria"" (“the Spanish secondary education system that aims to prepare students between the ages of 11 and 16 for their next studies or the world of work.”)","inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that"
por este,368211,by,this
la culpa,368119,feminine singular definite article; the,fault
se los,368087,"abbreviation of ""sudeste""; southeast","masculine plural of ""el"" (the)"
de plata,368025,letter: d,argent
al servicio,367981,"initialism of ""América Latina""",service
mi hermana,367973,"apocopic form of ""mío"", my","sister; female equivalent of ""hermano"""
desde las,367964,since (from a specified time in the past),feminine plural definite article; the
le da,367961,"to him, for him; inflection of ""él""",
que estar,367616,that,to be (have a temporary or permanent location in space)
dar un,367490,"to give, to give out",an; a
dejado de,367454,"sloppy, lax (person)",letter: d
la distribución,367413,feminine singular definite article; the,distribution
el cerebro,367365,masculine singular definite article; the,brain
había en,367349,"smart inflection of ""haber""","in, at, on"
él en,367023,"he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)","in, at, on"
la poesía,366946,feminine singular definite article; the,poetry
de hierro,366786,letter: d,surname
información que,366739,"information, data",that
en tres,366729,"in, at, on",three
en alguna,366680,"in, at, on","feminine singular of ""alguno"""
se vio,366651,"abbreviation of ""sudeste""; southeast",
que van,366556,that,van (vehicle)
las armas,366460,feminine plural definite article; the,
área de,366285,area (a particular geographic region),letter: d
las noches,366233,feminine plural definite article; the,
puede hacer,366137,it's possible; could be,"to do, perform, execute, carry out"
actividades de,365929,,letter: d
libros de,365573,,letter: d
ninguna de,365550,,letter: d
todo un,365515,all; every,an; a
que quiere,365477,that,
sabemos que,365432,,that
el grado,365378,masculine singular definite article; the,degree
de aprendizaje,365306,letter: d,learning
he hecho,365219,here is [+(suffixed) accusative or aquí or ahí or allí],"done, completed"
pero era,365195,but,"era, age"
bien en,365060,well (adverbial form of bueno),"in, at, on"
que da,364775,that,
características de,364736,,letter: d
puesto en,364512,"position, employment, job","in, at, on"
